"from_id","from_name","message","created_time","type","link","id","likes_count","comments_count","shares_count"
"21751825648","Justin Trudeau","J’ai vécu en Colombie-Britannique. J’ai travaillé en Colombie-Britannique. Et j’irai plus loin que simplement parler de la Colombie-Britannique : j’améliorerai la vie de celles et ceux qui y vivent. Regardez notre nouvelle pub en anglais :","2015-09-21T17:24:59+0000","video","https://www.facebook.com/JustinPJTrudeau/videos/10153740007880649/","21751825648_10153740007880649",342,20,85
"21751825648","Justin Trudeau","Our plan supports parents so they can provide their children with the best possible start.","2015-09-21T13:02:28+0000","photo","https://www.facebook.com/JustinPJTrudeau/photos/a.101277015648.106166.21751825648/10153739409035649/?type=3","21751825648_10153739409035649",1557,128,402
"21751825648","Justin Trudeau","Notre plan soutient les parents pour qu'ils puissent offrir à leurs enfants le meilleur départ qui soit dans la vie.","2015-09-21T13:02:14+0000","photo","https://www.facebook.com/JustinPJTrudeau/photos/a.101277015648.106166.21751825648/10153739412255649/?type=3","21751825648_10153739412255649",173,24,57
"21751825648","Justin Trudeau","We have the right plan and the right team to bring Real Change to Canada. Watch:","2015-09-20T21:20:08+0000","video","https://www.facebook.com/JustinPJTrudeau/videos/10153737821170649/","21751825648_10153737821170649",1334,153,431
"21751825648","Justin Trudeau","The Liberal plan invests in our navy, creating jobs and making Canada stronger.","2015-09-20T17:35:36+0000","photo","https://www.facebook.com/JustinPJTrudeau/photos/a.101277015648.106166.21751825648/10153737318820649/?type=3","21751825648_10153737318820649",2077,313,695
"21751825648","Justin Trudeau","Un gouvernement libéral investira dans notre marine, créera des emplois et bâtira un Canada plus fort.","2015-09-20T17:35:28+0000","photo","https://www.facebook.com/JustinPJTrudeau/photos/a.101277015648.106166.21751825648/10153737322305649/?type=3","21751825648_10153737322305649",179,34,74
"21751825648","Justin Trudeau","Touched down in Halifax to a warm reception and a fired-up group of St. FX Young Liberals! / J’ai été chaleureusement accueilli à Halifax par un groupe enthousiaste de jeunes libéraux de St. FX.","2015-09-20T15:35:18+0000","photo","https://www.facebook.com/JustinPJTrudeau/photos/a.101277015648.106166.21751825648/10153737092745649/?type=3","21751825648_10153737095610649",2940,129,220
"21751825648","Justin Trudeau","At Thursday's debate, we presented a real plan to help middle class Canadians right away. Watch the highlights:","2015-09-20T00:03:35+0000","video","https://www.facebook.com/JustinPJTrudeau/videos/10153735622025649/","21751825648_10153735622025649",2250,208,545
"21751825648","Justin Trudeau","Watch highlights from the Globe & Mail debate, and read my open letter to you.","2015-09-19T17:05:21+0000","link","http://lpc.ca/ao1u","21751825648_10153734860060649",1186,105,181
"21751825648","Justin Trudeau","Au débat du Globe, j’ai parlé d'investir dans notre avenir. Lisez ma lettre sur notre plan économique.","2015-09-19T17:05:10+0000","link","http://lpc.ca/ao28","21751825648_10153734861030649",423,32,41
